facility_id,facility_name,facility_type,facility_source,longitude,latitude,source_month,location_note,easting_epsg3826,northing_epsg3826,image_pixel_x,image_pixel_y,image_coverage,liquefaction_2026_map_class,pixel_class_status,nearest_medium_high_m,nearest_medium_high_class,within_300m_medium_or_high,liquefaction_screening_note,sampled_rgb_class_pixels_5x5
1,佛光大學,學校,,121.72609621369925,24.815878085116,202407,官方校地範圍代表點，非校門或單一校舍點位,323402.28,2745579.35,3287,2579,圖面範圍內,圖上無可判讀潛勢色塊,無法判讀,,,False,新版圖面此處無可判讀色塊；不能判為低潛勢,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
10,宜蘭縣大同鄉大同國民小學松羅分校,學校,,121.57853271249375,24.655981507000316,202206,官方校地範圍代表點，非校門或單一校舍點位,308559.29,2727797.67,839,5512,圖面範圍內,圖上無可判讀潛勢色塊,無法判讀,,,False,新版圖面此處無可判讀色塊；不能判為低潛勢,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
100,宜蘭縣礁溪鄉玉田國民小學,學校,,121.790504757799,24.795969093372893,202408,官方校地範圍代表點，非校門或單一校舍點位,329926.47,2743410.29,4363,2937,圖面範圍內,高潛勢（PL≥15）,清楚,12.1,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 4}"
101,宜蘭縣礁溪鄉龍潭國民小學,學校,,121.74470681599331,24.779890757114746,202406,官方校地範圍代表點，非校門或單一校舍點位,325305.45,2741603.35,3601,3235,圖面範圍內,中潛勢（5≤PL≤15）,清楚,0.0,中潛勢（5≤PL≤15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 19, ""高潛勢（PL≥15）"": 0}"
102,宜蘭縣礁溪鄉龍潭國民小學匏崙分校,學校,,121.72927398871292,24.792404557730876,201901,官方校地範圍代表點，非校門或單一校舍點位,323737.42,2742981.03,3342,3008,圖面範圍內,低潛勢（PL<5）,清楚,,,False,點位為低潛勢；300公尺內未見中／高潛勢圖色,"{""低潛勢（PL<5）"": 25, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
103,宜蘭縣礁溪鄉礁溪國民小學,學校,,121.76837140674677,24.82180558992952,202406,官方校地範圍代表點，非校門或單一校舍點位,327672.41,2746259.31,3991,2467,圖面範圍內,低潛勢（PL<5）,清楚,236.5,中潛勢（5≤PL≤15）,True,距中／高潛勢圖色 236.5 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 25, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
104,宜蘭縣羅東鎮公正國民小學,學校,,121.76637184458144,24.678582089517544,202206,官方校地範圍代表點，非校門或單一校舍點位,327559.12,2730394.08,3973,5084,圖面範圍內,高潛勢（PL≥15）,清楚,12.1,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 4}"
105,宜蘭縣羅東鎮北成國民小學,學校,,121.75820158969985,24.674656153773263,202406,官方校地範圍代表點，非校門或單一校舍點位,326734.63,2729954.64,3837,5157,圖面範圍內,中潛勢（5≤PL≤15）,清楚,0.0,中潛勢（5≤PL≤15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 25, ""高潛勢（PL≥15）"": 0}"
106,宜蘭縣羅東鎮成功國民小學,學校,,121.76904557782437,24.67141433408012,202406,官方校地範圍代表點，非校門或單一校舍點位,327834.17,2729601.67,4018,5215,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
107,宜蘭縣羅東鎮竹林國民小學,學校,,121.76675129106465,24.688719009148762,202206,官方校地範圍代表點，非校門或單一校舍點位,327591.24,2731517.1,3978,4899,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 22}"
108,宜蘭縣羅東鎮羅東國民小學,學校,,121.7725911398541,24.672808305048832,202406,官方校地範圍代表點，非校門或單一校舍點位,328192.15,2729758.09,4077,5189,圖面範圍內,高潛勢（PL≥15）,清楚,12.1,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 4}"
109,宜蘭縣蘇澳鎮士敏國民小學,學校,,121.85399490956208,24.59199916794138,202207,官方校地範圍代表點，非校門或單一校舍點位,336486.83,2720856.13,5445,6657,圖面範圍外,超出新版宜蘭圖面範圍,無圖面覆蓋,,,False,無圖面覆蓋，不能判為低潛勢,{}
11,宜蘭縣大同鄉大同國民小學樂水分校,學校,,121.5295118193693,24.6004529669087,202208,官方校地範圍代表點，非校門或單一校舍點位,303620.97,2721627.34,24,6530,圖面範圍外,超出新版宜蘭圖面範圍,無圖面覆蓋,,,False,無圖面覆蓋，不能判為低潛勢,{}
110,宜蘭縣蘇澳鎮永樂國民小學,學校,,121.84441122316994,24.5757980490003,201901,官方校地範圍代表點，非校門或單一校舍點位,335527.22,2719055.65,5287,6954,圖面範圍外,超出新版宜蘭圖面範圍,無圖面覆蓋,,,False,無圖面覆蓋，不能判為低潛勢,{}
111,宜蘭縣蘇澳鎮育英國民小學,學校,,121.8337872027456,24.640440462795386,202405,官方校地範圍代表點，非校門或單一校舍點位,334407.71,2726209.13,5102,5774,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
112,宜蘭縣蘇澳鎮南安國民小學,學校,,121.86855637195995,24.579056658678038,202207,官方校地範圍代表點，非校門或單一校舍點位,337970.63,2719431.79,5690,6892,圖面範圍外,超出新版宜蘭圖面範圍,無圖面覆蓋,,,False,無圖面覆蓋，不能判為低潛勢,{}
113,宜蘭縣蘇澳鎮馬賽國民小學,學校,,121.83520148024866,24.621913960580905,202405,官方校地範圍代表點，非校門或單一校舍點位,334563.36,2724157.93,5128,6113,圖面範圍內,低潛勢（PL<5）,清楚,74.0,中潛勢（5≤PL≤15）,True,距中／高潛勢圖色 74.0 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 25, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
114,宜蘭縣蘇澳鎮蓬萊國民小學,學校,,121.80325651535455,24.464553664878316,202012,官方校地範圍代表點，非校門或單一校舍點位,331430.32,2706709.08,4611,8991,圖面範圍外,超出新版宜蘭圖面範圍,無圖面覆蓋,,,False,無圖面覆蓋，不能判為低潛勢,{}
115,宜蘭縣蘇澳鎮蘇澳國民小學,學校,,121.84096970648966,24.596689259591102,202207,官方校地範圍代表點，非校門或單一校舍點位,335164.49,2721367.5,5227,6573,圖面範圍內,圖上無可判讀潛勢色塊,無法判讀,,,False,新版圖面此處無可判讀色塊；不能判為低潛勢,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
116,宜蘭縣蘇澳鎮蘇澳國民小學1,學校,,121.84084571647591,24.597376413574864,202207,官方校地範圍代表點，非校門或單一校舍點位,335151.47,2721443.54,5225,6560,圖面範圍內,圖上無可判讀潛勢色塊,無法判讀,,,False,新版圖面此處無可判讀色塊；不能判為低潛勢,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
117,耕莘健康管理專科學校宜蘭校區,學校,,121.68519836945542,24.697550169030116,202201,官方校地範圍代表點，非校門或單一校舍點位,319333.35,2732451.58,2616,4745,圖面範圍內,低潛勢（PL<5）,清楚,,,False,點位為低潛勢；300公尺內未見中／高潛勢圖色,"{""低潛勢（PL<5）"": 25, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
118,國立宜蘭大學,學校,,121.7459511283663,24.74637711853619,202207,官方校地範圍代表點，非校門或單一校舍點位,325451.53,2737891.92,3625,3847,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
119,國立宜蘭大學五結校區,學校,,121.8330611166287,24.66880865597118,202405,官方校地範圍代表點，非校門或單一校舍點位,334315.14,2729350.87,5087,5256,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
12,宜蘭縣大同鄉四季國民小學,學校,,121.42640644486275,24.488402702724965,201901,官方校地範圍代表點，非校門或單一校舍點位,293218.24,2709180.72,-1691,8583,圖面範圍外,超出新版宜蘭圖面範圍,無圖面覆蓋,,,False,無圖面覆蓋，不能判為低潛勢,{}
120,國立宜蘭大學城南校區,學校,,121.74948782924533,24.729121035076307,202409,官方校地範圍代表點，非校門或單一校舍點位,325819.73,2735982.52,3686,4162,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
121,國立宜蘭大學城南校區1,學校,,121.74332276882896,24.729585871685035,202409,官方校地範圍代表點，非校門或單一校舍點位,325195.76,2736030.61,3583,4154,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 20}"
122,國立宜蘭特殊教育學校,學校,,121.79464942794498,24.693713689569424,202206,官方校地範圍代表點，非校門或單一校舍點位,330411.3,2732086.4,4443,4805,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
123,國立宜蘭高級中學,學校,,121.74255553268168,24.75166543271012,202207,官方校地範圍代表點，非校門或單一校舍點位,325104.88,2738475.81,3568,3751,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 20}"
124,國立宜蘭高級商業職業學校,學校,,121.76559128220406,24.754323701005564,202406,官方校地範圍代表點，非校門或單一校舍點位,327433.24,2738783.09,3952,3700,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
125,國立頭城高級家事商業職業學校,學校,,121.81619347664046,24.851617113430883,202405,官方校地範圍代表點，非校門或單一校舍點位,332487.05,2749589.5,4785,1918,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 15}"
126,國立羅東高級工業職業學校,學校,,121.75103446907711,24.669713623703895,202406,官方校地範圍代表點，非校門或單一校舍點位,326012.24,2729403.2,3717,5248,圖面範圍內,圖上無可判讀潛勢色塊,無法判讀,42.4,中潛勢（5≤PL≤15）,True,距中／高潛勢圖色 42.4 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
127,國立羅東高級中學,學校,,121.76271728621889,24.682208119459922,202406,官方校地範圍代表點，非校門或單一校舍點位,327187.02,2730793.65,3911,5018,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
128,國立羅東高級商業職業學校,學校,,121.75634797233594,24.67350149968654,202206,官方校地範圍代表點，非校門或單一校舍點位,326547.73,2729825.71,3806,5178,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 15}"
129,國立蘇澳高級海事水產職業學校,學校,,121.84386255504683,24.592525075106735,202406,官方校地範圍代表點，非校門或單一校舍點位,335460.29,2720908.05,5276,6649,圖面範圍外,超出新版宜蘭圖面範圍,無圖面覆蓋,,,False,無圖面覆蓋，不能判為低潛勢,{}
13,宜蘭縣大同鄉四季國民小學英士分校,學校,,121.52585335044007,24.6124541795366,201901,官方校地範圍代表點，非校門或單一校舍點位,303245.41,2722955.17,-37,6311,圖面範圍外,超出新版宜蘭圖面範圍,無圖面覆蓋,,,False,無圖面覆蓋，不能判為低潛勢,{}
130,國立蘭陽女子高級中學,學校,,121.7535350391615,24.74490609614899,201510,官方校地範圍代表點，非校門或單一校舍點位,326219.55,2737733.19,3752,3874,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
131,淡江大學蘭陽校園,學校,,121.73047710347247,24.821236530570147,202207,官方校地範圍代表點，非校門或單一校舍點位,323841.99,2746175.24,3360,2481,圖面範圍內,圖上無可判讀潛勢色塊,無法判讀,,,False,新版圖面此處無可判讀色塊；不能判為低潛勢,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
132,聖母醫護管理專科學校,學校,,121.70227406058794,24.664741759330383,202206,官方校地範圍代表點，非校門或單一校舍點位,321079.85,2728826.38,2904,5343,圖面範圍內,低潛勢（PL<5）,清楚,,,False,點位為低潛勢；300公尺內未見中／高潛勢圖色,"{""低潛勢（PL<5）"": 25, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
133,聖母醫護管理專科學校羅東校區,學校,,121.77288945439703,24.67084411261409,202508,官方校地範圍代表點，非校門或單一校舍點位,328223.57,2729540.7,4082,5225,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
14,宜蘭縣大同鄉四季國民小學茂安分班,學校,,121.45084651765958,24.53283330581376,202508,官方校地範圍代表點，非校門或單一校舍點位,295679.32,2714109.58,-1285,7770,圖面範圍外,超出新版宜蘭圖面範圍,無圖面覆蓋,,,False,無圖面覆蓋，不能判為低潛勢,{}
15,宜蘭縣大同鄉南山國民小學,學校,,121.38065828934248,24.4375079488649,202206,官方校地範圍代表點，非校門或單一校舍點位,288596.91,2703530.31,-2453,9515,圖面範圍外,超出新版宜蘭圖面範圍,無圖面覆蓋,,,False,無圖面覆蓋，不能判為低潛勢,{}
16,宜蘭縣大同鄉寒溪國民小學,學校,,121.6874798540977,24.609459747025834,201901,官方校地範圍代表點，非校門或單一校舍點位,319613.05,2722695.67,2662,6354,圖面範圍內,圖上無可判讀潛勢色塊,無法判讀,,,False,新版圖面此處無可判讀色塊；不能判為低潛勢,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
17,宜蘭縣五結鄉中興國民小學,學校,,121.77243211851325,24.692058817713185,201901,官方校地範圍代表點，非校門或單一校舍點位,328164.05,2731890.25,4072,4837,圖面範圍內,高潛勢（PL≥15）,清楚,6.1,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 10}"
18,宜蘭縣五結鄉五結國民小學,學校,,121.79921696956153,24.687224838186243,202405,官方校地範圍代表點，非校門或單一校舍點位,330877.7,2731370.35,4520,4923,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 24}"
19,宜蘭縣五結鄉利澤國民小學,學校,,121.82735247539449,24.66489259916699,201901,官方校地範圍代表點，非校門或單一校舍點位,333739.95,2728913.61,4992,5328,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
2,佛光大學宜蘭城區部,學校,,121.75369132958042,24.762293141103974,202508,官方校地範圍代表點，非校門或單一校舍點位,326224.75,2739659.14,3752,3556,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 23}"
20,宜蘭縣五結鄉孝威國民小學,學校,,121.81198881818808,24.696635193471714,202405,官方校地範圍代表點，非校門或單一校舍點位,332164.05,2732420.28,4732,4750,圖面範圍內,高潛勢（PL≥15）,清楚,6.1,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 12}"
21,宜蘭縣五結鄉學進國民小學,學校,,121.77037808005905,24.706697413187754,202406,官方校地範圍代表點，非校門或單一校舍點位,327947.08,2733510.51,4037,4570,圖面範圍內,中潛勢（5≤PL≤15）,清楚,0.0,中潛勢（5≤PL≤15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 25, ""高潛勢（PL≥15）"": 0}"
22,宜蘭縣冬山鄉大進國民小學,學校,,121.7160689168856,24.634051902324654,202206,官方校地範圍代表點，非校門或單一校舍點位,322493.85,2725434.31,3137,5902,圖面範圍內,低潛勢（PL<5）,清楚,,,False,點位為低潛勢；300公尺內未見中／高潛勢圖色,"{""低潛勢（PL<5）"": 25, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
23,宜蘭縣冬山鄉冬山國民小學,學校,,121.7901766347159,24.63177912961118,202405,官方校地範圍代表點，非校門或單一校舍點位,329998.16,2725223.68,4375,5937,圖面範圍內,低潛勢（PL<5）,清楚,,,False,點位為低潛勢；300公尺內未見中／高潛勢圖色,"{""低潛勢（PL<5）"": 25, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
24,宜蘭縣冬山鄉東興國民小學,學校,,121.80692552948578,24.628664350296493,202405,官方校地範圍代表點，非校門或單一校舍點位,331695.93,2724888.53,4655,5992,圖面範圍內,圖上無可判讀潛勢色塊,無法判讀,30.9,中潛勢（5≤PL≤15）,True,距中／高潛勢圖色 30.9 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
25,宜蘭縣冬山鄉武淵國民小學,學校,,121.79855622061164,24.661825336123133,202405,官方校地範圍代表點，非校門或單一校舍點位,330827.21,2728556.61,4512,5387,圖面範圍內,中潛勢（5≤PL≤15）,清楚,12.1,中潛勢（5≤PL≤15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 4, ""高潛勢（PL≥15）"": 0}"
26,宜蘭縣冬山鄉柯林國民小學,學校,,121.73161596879308,24.676541538906474,202206,官方校地範圍代表點，非校門或單一校舍點位,324042.79,2730148.87,3393,5125,圖面範圍內,中潛勢（5≤PL≤15）,清楚,0.0,中潛勢（5≤PL≤15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 25, ""高潛勢（PL≥15）"": 0}"
27,宜蘭縣冬山鄉清溝國民小學,學校,,121.76408228555199,24.6636479795918,202206,官方校地範圍代表點，非校門或單一校舍點位,327336.61,2728738.64,3936,5357,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
28,宜蘭縣冬山鄉順安國民小學,學校,,121.76295425090957,24.65411738170016,202406,官方校地範圍代表點，非校門或單一校舍點位,327228.29,2727682.36,3918,5531,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
29,宜蘭縣冬山鄉順安國民小學中山分校,學校,,121.74351622948981,24.626856982329198,201901,官方校地範圍代表點，非校門或單一校舍點位,325276.99,2724652.14,3596,6031,圖面範圍內,低潛勢（PL<5）,清楚,,,False,點位為低潛勢；300公尺內未見中／高潛勢圖色,"{""低潛勢（PL<5）"": 25, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
3,宜蘭縣三星鄉三星國民小學,學校,,121.6505638304019,24.666767153317856,202206,官方校地範圍代表點，非校門或單一校舍點位,315844.84,2729024.93,2041,5310,圖面範圍內,低潛勢（PL<5）,清楚,,,False,點位為低潛勢；300公尺內未見中／高潛勢圖色,"{""低潛勢（PL<5）"": 25, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
30,宜蘭縣冬山鄉廣興國民小學,學校,,121.74285811685795,24.66498487167835,202206,官方校地範圍代表點，非校門或單一校舍點位,325187.52,2728874.93,3581,5335,圖面範圍內,低潛勢（PL<5）,清楚,,,False,點位為低潛勢；300公尺內未見中／高潛勢圖色,"{""低潛勢（PL<5）"": 25, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
31,宜蘭縣立人文國民中小學,學校,,121.81942301619942,24.859914246395793,202405,官方校地範圍代表點，非校門或單一校舍點位,332807.93,2750510.51,4838,1766,圖面範圍內,低潛勢（PL<5）,清楚,115.2,中潛勢（5≤PL≤15）,True,距中／高潛勢圖色 115.2 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 25, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
32,宜蘭縣立三星國民中學,學校,,121.65370549762024,24.668073499182864,202206,官方校地範圍代表點，非校門或單一校舍點位,316162.14,2729171.13,2093,5286,圖面範圍內,低潛勢（PL<5）,清楚,,,False,點位為低潛勢；300公尺內未見中／高潛勢圖色,"{""低潛勢（PL<5）"": 25, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
33,宜蘭縣立大同國民中學,學校,,121.47795719776319,24.57428737078619,201810,官方校地範圍代表點，非校門或單一校舍點位,298410.27,2718710.18,-835,7011,圖面範圍外,超出新版宜蘭圖面範圍,無圖面覆蓋,,,False,無圖面覆蓋，不能判為低潛勢,{}
34,宜蘭縣立大同國民中學1,學校,,121.47876240705865,24.575443181119,202208,官方校地範圍代表點，非校門或單一校舍點位,298491.38,2718838.48,-822,6990,圖面範圍外,超出新版宜蘭圖面範圍,無圖面覆蓋,,,False,無圖面覆蓋，不能判為低潛勢,{}
35,宜蘭縣立大同國民中學2,學校,,121.47878402128121,24.576308904781552,202208,官方校地範圍代表點，非校門或單一校舍點位,298493.24,2718934.37,-821,6974,圖面範圍外,超出新版宜蘭圖面範圍,無圖面覆蓋,,,False,無圖面覆蓋，不能判為低潛勢,{}
36,宜蘭縣立中華國民中學,學校,,121.7670106813222,24.749795187737483,202207,官方校地範圍代表點，非校門或單一校舍點位,327579.62,2738282.3,3976,3783,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
37,宜蘭縣立五結國民中學,學校,,121.80064886580848,24.696696153751418,202206,官方校地範圍代表點，非校門或單一校舍點位,331016.49,2732420.28,4543,4750,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
38,宜蘭縣立內城國民中小學,學校,,121.68807416476399,24.71827437587271,202206,官方校地範圍代表點，非校門或單一校舍點位,319612.83,2734748.51,2662,4366,圖面範圍內,低潛勢（PL<5）,清楚,,,False,點位為低潛勢；300公尺內未見中／高潛勢圖色,"{""低潛勢（PL<5）"": 25, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
39,宜蘭縣立文化國民中學,學校,,121.83317696909225,24.618725895529977,202405,官方校地範圍代表點，非校門或單一校舍點位,334360.51,2723803.56,5094,6171,圖面範圍內,低潛勢（PL<5）,清楚,248.7,中潛勢（5≤PL≤15）,True,距中／高潛勢圖色 248.7 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 25, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
4,宜蘭縣三星鄉大洲國民小學,學校,,121.72790765958798,24.69278844784824,202206,官方校地範圍代表點，非校門或單一校舍點位,323657.94,2731946.43,3329,4828,圖面範圍內,低潛勢（PL<5）,清楚,,,False,點位為低潛勢；300公尺內未見中／高潛勢圖色,"{""低潛勢（PL<5）"": 25, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
40,宜蘭縣立冬山國民中學,學校,,121.79234390697304,24.63185405910353,202405,官方校地範圍代表點，非校門或單一校舍點位,330217.54,2725233.24,4411,5935,圖面範圍內,低潛勢（PL<5）,清楚,168.5,中潛勢（5≤PL≤15）,True,距中／高潛勢圖色 168.5 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 25, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
41,宜蘭縣立利澤國民中學,學校,,121.82913660139805,24.66483101835637,202206,官方校地範圍代表點，非校門或單一校舍點位,333920.58,2728907.88,5022,5329,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
