grid_id,綠地類型,中心經度,中心緯度,分析面積_km2,2020面積_ha,2024面積_ha,面積減少率_pct,2020斑塊數,2024斑塊數,斑塊數增加率_pct,2020平均斑塊面積_ha,2024平均斑塊面積_ha,平均斑塊面積下降率_pct,道路切割密度_km_per_km2,建成區邊界切割密度_km_per_km2,孤立小斑塊比例_pct,距大型連續綠地平均距離_m,annual_area_ha,score_面積減少,score_斑塊增加,score_平均斑塊縮小,score_道路建成區切割,score_孤立比例,score_距大型綠地,綜合破碎化分數,破碎化等級,判定原因
G004_046,河川沿岸自然地表,121.771235,24.345055,0.555,31.14,29.88,4.05,1,1,0.0,61.2,59.94,2.06,6.321,0.54,0.0,0.0,"{""2020"": 31.14, ""2021"": 30.78, ""2022"": 30.42, ""2023"": 29.25, ""2024"": 29.88}",83.98366606170599,44.260435571687836,71.89201451905626,80.1043557168784,40.58529945553539,38.40744101633394,59.9,高,面積減少4.0%；斑塊增加0.0%；平均斑塊縮小2.1%；道路密度6.32 km/km²；孤立比例0.0%；距大型綠地0m
G005_014,河川沿岸自然地表,121.461717,24.35873,0.106,2.43,2.34,3.7,1,1,0.0,2319.48,2320.02,0.0,0.0,0.282,0.0,0.0,"{""2020"": 2.43, ""2021"": 2.16, ""2022"": 1.89, ""2023"": 1.8, ""2024"": 2.34}",83.34845735027223,44.260435571687836,28.153357531760438,46.24546279491834,40.58529945553539,38.40744101633394,46.8,中,面積減少3.7%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G005_015,河川沿岸自然地表,121.468489,24.356676,0.668,18.45,18.45,0.0,1,1,0.0,2319.48,2320.02,0.0,0.539,0.0,0.0,0.0,"{""2020"": 18.45, ""2021"": 18.45, ""2022"": 18.45, ""2023"": 18.45, ""2024"": 18.45}",36.206896551724135,44.260435571687836,28.153357531760438,36.88747731397459,40.58529945553539,38.40744101633394,37.4,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度0.54 km/km²；孤立比例0.0%；距大型綠地0m
G005_016,河川沿岸自然地表,121.47802,24.356453,0.998,50.76,50.76,0.0,1,1,0.0,2319.48,2320.02,0.0,0.24,0.0,0.0,0.0,"{""2020"": 50.76, ""2021"": 50.76, ""2022"": 50.76, ""2023"": 50.76, ""2024"": 50.76}",36.206896551724135,44.260435571687836,28.153357531760438,35.27676950998185,40.58529945553539,38.40744101633394,37.1,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度0.24 km/km²；孤立比例0.0%；距大型綠地0m
G005_017,河川沿岸自然地表,121.487873,24.355666,1.04,50.13,50.13,0.0,1,1,0.0,2319.48,2320.02,0.0,0.0,0.0,0.0,0.0,"{""2020"": 50.13, ""2021"": 50.13, ""2022"": 50.13, ""2023"": 50.13, ""2024"": 50.13}",36.206896551724135,44.260435571687836,28.153357531760438,25.941470054446462,40.58529945553539,38.40744101633394,35.6,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G005_018,河川沿岸自然地表,121.497729,24.355634,1.04,43.65,43.65,0.0,1,1,0.0,2319.48,2320.02,0.0,0.433,0.0,0.0,0.0,"{""2020"": 43.65, ""2021"": 43.65, ""2022"": 43.65, ""2023"": 43.65, ""2024"": 43.65}",36.206896551724135,44.260435571687836,28.153357531760438,36.37704174228675,40.58529945553539,38.40744101633394,37.3,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度0.43 km/km²；孤立比例0.0%；距大型綠地0m
G005_019,河川沿岸自然地表,121.507584,24.355602,1.04,43.02,43.02,0.0,1,1,0.0,2319.48,2320.02,0.0,1.442,0.0,0.0,0.0,"{""2020"": 43.02, ""2021"": 43.02, ""2022"": 43.02, ""2023"": 43.02, ""2024"": 43.02}",36.206896551724135,44.260435571687836,28.153357531760438,41.98049001814882,40.58529945553539,38.40744101633394,38.3,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度1.44 km/km²；孤立比例0.0%；距大型綠地0m
G005_020,河川沿岸自然地表,121.51744,24.355568,1.04,37.44,37.44,0.0,1,1,0.0,2319.48,2320.02,0.0,0.0,0.0,0.0,0.0,"{""2020"": 37.44, ""2021"": 37.44, ""2022"": 37.44, ""2023"": 37.44, ""2024"": 37.44}",36.206896551724135,44.260435571687836,28.153357531760438,25.941470054446462,40.58529945553539,38.40744101633394,35.6,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G005_021,河川沿岸自然地表,121.527296,24.355535,1.04,44.19,44.19,0.0,1,1,0.0,2319.48,2320.02,0.0,0.0,0.0,0.0,0.0,"{""2020"": 44.19, ""2021"": 44.19, ""2022"": 44.19, ""2023"": 44.19, ""2024"": 44.19}",36.206896551724135,44.260435571687836,28.153357531760438,25.941470054446462,40.58529945553539,38.40744101633394,35.6,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G005_022,河川沿岸自然地表,121.537151,24.3555,1.04,39.51,39.51,0.0,1,1,0.0,2319.48,2320.02,0.0,0.0,0.0,0.0,0.0,"{""2020"": 39.51, ""2021"": 39.51, ""2022"": 39.51, ""2023"": 39.51, ""2024"": 39.51}",36.206896551724135,44.260435571687836,28.153357531760438,25.941470054446462,40.58529945553539,38.40744101633394,35.6,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G005_023,河川沿岸自然地表,121.547007,24.355465,1.04,53.37,53.37,0.0,1,1,0.0,2319.48,2320.02,0.0,0.0,0.0,0.0,0.0,"{""2020"": 53.37, ""2021"": 53.37, ""2022"": 53.37, ""2023"": 53.37, ""2024"": 53.37}",36.206896551724135,44.260435571687836,28.153357531760438,25.941470054446462,40.58529945553539,38.40744101633394,35.6,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G005_024,河川沿岸自然地表,121.556863,24.355429,1.04,50.94,50.67,0.53,1,1,0.0,2319.48,2320.02,0.0,0.0,0.0,0.0,0.0,"{""2020"": 50.94, ""2021"": 51.12, ""2022"": 50.22, ""2023"": 51.12, ""2024"": 50.67}",75.38566243194192,44.260435571687836,28.153357531760438,25.941470054446462,40.58529945553539,38.40744101633394,42.1,中,面積減少0.5%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G005_025,河川沿岸自然地表,121.566718,24.355392,1.04,23.67,23.67,0.0,2,2,0.0,1677.465,1675.845,0.1,0.0,0.0,0.0,0.0,"{""2020"": 23.67, ""2021"": 23.67, ""2022"": 23.67, ""2023"": 23.67, ""2024"": 23.67}",36.206896551724135,44.260435571687836,58.0989110707804,25.941470054446462,40.58529945553539,38.40744101633394,40.6,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.1%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G005_026,河川沿岸自然地表,121.576574,24.355355,1.04,14.4,14.4,0.0,2,2,0.0,1677.465,1675.845,0.1,0.0,0.0,0.0,0.0,"{""2020"": 14.4, ""2021"": 14.4, ""2022"": 14.4, ""2023"": 14.4, ""2024"": 14.4}",36.206896551724135,44.260435571687836,58.0989110707804,25.941470054446462,40.58529945553539,38.40744101633394,40.6,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.1%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G005_027,河川沿岸自然地表,121.586429,24.355317,1.04,12.6,12.6,0.0,2,2,0.0,1677.465,1675.845,0.1,0.0,0.0,0.0,0.0,"{""2020"": 12.6, ""2021"": 12.6, ""2022"": 12.6, ""2023"": 12.6, ""2024"": 12.6}",36.206896551724135,44.260435571687836,58.0989110707804,25.941470054446462,40.58529945553539,38.40744101633394,40.6,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.1%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G005_028,河川沿岸自然地表,121.596285,24.355279,1.04,11.52,11.43,0.78,2,2,0.0,552.96,560.61,0.0,0.0,0.0,0.0,0.0,"{""2020"": 11.52, ""2021"": 11.52, ""2022"": 11.52, ""2023"": 11.52, ""2024"": 11.43}",76.58802177858439,44.260435571687836,28.153357531760438,25.941470054446462,40.58529945553539,38.40744101633394,42.3,中,面積減少0.8%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G005_029,河川沿岸自然地表,121.606141,24.35524,1.04,28.89,27.27,5.61,1,1,0.0,70.47,89.55,0.0,0.0,0.0,0.0,0.0,"{""2020"": 28.89, ""2021"": 28.8, ""2022"": 28.89, ""2023"": 27.72, ""2024"": 27.27}",85.66243194192378,44.260435571687836,28.153357531760438,25.941470054446462,40.58529945553539,38.40744101633394,43.8,中,面積減少5.6%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G005_030,河川沿岸自然地表,121.615996,24.3552,1.04,9.9,9.63,2.73,3,3,0.0,52.02,56.01,0.0,0.0,0.0,0.0,0.0,"{""2020"": 9.9, ""2021"": 9.9, ""2022"": 9.18, ""2023"": 9.45, ""2024"": 9.63}",81.94192377495463,44.260435571687836,28.153357531760438,25.941470054446462,40.58529945553539,38.40744101633394,43.2,中,面積減少2.7%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G005_031,河川沿岸自然地表,121.623062,24.355209,0.381,14.76,14.49,1.83,3,4,33.33,38.16,27.675,27.48,0.0,0.0,0.0,61.0,"{""2020"": 14.76, ""2021"": 14.76, ""2022"": 14.31, ""2023"": 14.4, ""2024"": 14.49}",80.24047186932849,91.62885662431943,84.505444646098,25.941470054446462,40.58529945553539,90.42649727767696,68.9,高,面積減少1.8%；斑塊增加33.3%；平均斑塊縮小27.5%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地61m
G005_033,河川沿岸自然地表,121.646294,24.355135,0.653,20.25,19.44,4.0,2,2,0.0,10.125,9.72,4.0,0.0,0.0,0.0,130.1,"{""2020"": 20.25, ""2021"": 20.97, ""2022"": 18.72, ""2023"": 18.54, ""2024"": 19.44}",83.8475499092559,44.260435571687836,73.32123411978222,25.941470054446462,40.58529945553539,93.46642468239564,60.2,高,面積減少4.0%；斑塊增加0.0%；平均斑塊縮小4.0%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地130m
G005_034,河川沿岸自然地表,121.657068,24.355316,0.637,22.32,21.78,2.42,4,3,0.0,689.692,922.8,0.0,0.706,0.0,0.0,118.8,"{""2020"": 22.32, ""2021"": 23.22, ""2022"": 22.05, ""2023"": 21.96, ""2024"": 21.78}",81.32940108892922,44.260435571687836,28.153357531760438,37.885662431941924,40.58529945553539,93.10344827586206,54.2,高,面積減少2.4%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度0.71 km/km²；孤立比例0.0%；距大型綠地119m
G005_035,河川沿岸自然地表,121.66528,24.356376,0.965,27.45,27.18,0.98,3,2,0.0,914.64,1376.865,0.0,1.244,0.0,0.0,4.8,"{""2020"": 27.45, ""2021"": 28.17, ""2022"": 27.18, ""2023"": 27.72, ""2024"": 27.18}",77.26860254083483,44.260435571687836,28.153357531760438,40.63067150635209,40.58529945553539,82.71324863883848,52.3,高,面積減少1.0%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度1.24 km/km²；孤立比例0.0%；距大型綠地5m
G005_036,河川沿岸自然地表,121.675129,24.354948,1.04,42.57,42.57,0.0,1,1,0.0,580.23,579.87,0.06,0.0,0.0,0.0,0.0,"{""2020"": 42.57, ""2021"": 42.57, ""2022"": 42.57, ""2023"": 42.57, ""2024"": 42.57}",36.206896551724135,44.260435571687836,57.4410163339383,25.941470054446462,40.58529945553539,38.40744101633394,40.5,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.1%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G005_037,河川沿岸自然地表,121.684984,24.354904,1.04,0.54,0.54,0.0,1,1,0.0,580.23,579.87,0.06,0.0,0.0,0.0,0.0,"{""2020"": 0.54, ""2021"": 0.54, ""2022"": 0.54, ""2023"": 0.54, ""2024"": 0.54}",36.206896551724135,44.260435571687836,57.4410163339383,25.941470054446462,40.58529945553539,38.40744101633394,40.5,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.1%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G005_038,河川沿岸自然地表,121.694839,24.354859,1.04,50.31,49.59,1.43,1,1,0.0,580.23,579.87,0.06,0.0,0.0,0.0,0.0,"{""2020"": 50.31, ""2021"": 50.31, ""2022"": 50.04, ""2023"": 50.31, ""2024"": 49.59}",78.99274047186933,44.260435571687836,57.4410163339383,25.941470054446462,40.58529945553539,38.40744101633394,47.6,中,面積減少1.4%；斑塊增加0.0%；平均斑塊縮小0.1%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G005_039,河川沿岸自然地表,121.704695,24.354814,1.04,29.7,29.7,0.0,1,1,0.0,580.23,579.87,0.06,0.0,0.0,0.0,0.0,"{""2020"": 29.7, ""2021"": 29.7, ""2022"": 29.7, ""2023"": 29.7, ""2024"": 29.7}",36.206896551724135,44.260435571687836,57.4410163339383,25.941470054446462,40.58529945553539,38.40744101633394,40.5,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.1%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G005_040,河川沿岸自然地表,121.71455,24.354768,1.04,5.22,5.22,0.0,1,1,0.0,566.28,566.55,0.0,0.0,0.0,0.0,0.0,"{""2020"": 5.22, ""2021"": 5.22, ""2022"": 5.22, ""2023"": 5.22, ""2024"": 5.22}",36.206896551724135,44.260435571687836,28.153357531760438,25.941470054446462,40.58529945553539,38.40744101633394,35.6,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G005_041,河川沿岸自然地表,121.724405,24.354721,1.04,25.29,25.29,0.0,1,1,0.0,566.28,566.55,0.0,0.0,0.0,0.0,0.0,"{""2020"": 25.29, ""2021"": 25.29, ""2022"": 25.29, ""2023"": 25.29, ""2024"": 25.29}",36.206896551724135,44.260435571687836,28.153357531760438,25.941470054446462,40.58529945553539,38.40744101633394,35.6,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G005_042,河川沿岸自然地表,121.73426,24.354674,1.04,58.14,58.14,0.0,1,1,0.0,566.28,566.55,0.0,1.442,0.0,0.0,0.0,"{""2020"": 58.14, ""2021"": 58.14, ""2022"": 58.14, ""2023"": 58.14, ""2024"": 58.14}",36.206896551724135,44.260435571687836,28.153357531760438,41.98049001814882,40.58529945553539,38.40744101633394,38.3,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度1.44 km/km²；孤立比例0.0%；距大型綠地0m
G005_043,河川沿岸自然地表,121.744115,24.354626,1.04,52.02,52.02,0.0,1,1,0.0,566.28,566.55,0.0,0.202,0.0,0.0,0.0,"{""2020"": 52.02, ""2021"": 52.02, ""2022"": 52.02, ""2023"": 52.02, ""2024"": 52.02}",36.206896551724135,44.260435571687836,28.153357531760438,34.9931941923775,40.58529945553539,38.40744101633394,37.1,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度0.20 km/km²；孤立比例0.0%；距大型綠地0m
G005_044,河川沿岸自然地表,121.753971,24.354577,1.04,13.86,13.86,0.0,1,1,0.0,566.28,566.55,0.0,0.0,0.0,0.0,0.0,"{""2020"": 13.86, ""2021"": 13.86, ""2022"": 13.86, ""2023"": 13.86, ""2024"": 13.86}",36.206896551724135,44.260435571687836,28.153357531760438,25.941470054446462,40.58529945553539,38.40744101633394,35.6,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G005_045,河川沿岸自然地表,121.763826,24.354528,1.04,25.38,25.38,0.0,2,2,0.0,103.5,102.69,0.78,0.663,0.0,0.0,0.0,"{""2020"": 25.38, ""2021"": 25.38, ""2022"": 25.38, ""2023"": 25.38, ""2024"": 25.38}",36.206896551724135,44.260435571687836,68.3076225045372,37.68148820326679,40.58529945553539,38.40744101633394,44.2,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.8%；道路密度0.66 km/km²；孤立比例0.0%；距大型綠地0m
G005_046,河川沿岸自然地表,121.773077,24.353807,0.938,1.26,1.26,0.0,1,1,0.0,145.8,145.44,0.25,5.566,0.0,0.0,0.0,"{""2020"": 1.26, ""2021"": 1.26, ""2022"": 1.26, ""2023"": 1.26, ""2024"": 1.26}",36.206896551724135,44.260435571687836,63.77041742286751,56.96460980036298,40.58529945553539,38.40744101633394,46.7,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.2%；道路密度5.57 km/km²；孤立比例0.0%；距大型綠地0m
G006_014,河川沿岸自然地表,121.458345,24.366805,0.911,29.79,29.07,2.42,1,1,0.0,2319.48,2320.02,0.0,0.395,0.0,0.0,0.0,"{""2020"": 29.79, ""2021"": 29.79, ""2022"": 29.7, ""2023"": 28.44, ""2024"": 29.07}",81.32940108892922,44.260435571687836,28.153357531760438,36.20689655172414,40.58529945553539,38.40744101633394,44.8,中,面積減少2.4%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度0.40 km/km²；孤立比例0.0%；距大型綠地0m
G006_015,河川沿岸自然地表,121.468195,24.364757,1.04,70.2,70.2,0.0,1,1,0.0,2319.48,2320.02,0.0,0.0,0.0,0.0,0.0,"{""2020"": 70.2, ""2021"": 70.2, ""2022"": 70.2, ""2023"": 70.2, ""2024"": 70.2}",36.206896551724135,44.260435571687836,28.153357531760438,25.941470054446462,40.58529945553539,38.40744101633394,35.6,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G006_016,河川沿岸自然地表,121.478051,24.364727,1.04,19.17,19.17,0.0,1,1,0.0,2319.48,2320.02,0.0,0.0,0.0,0.0,0.0,"{""2020"": 19.17, ""2021"": 19.17, ""2022"": 19.17, ""2023"": 19.17, ""2024"": 19.17}",36.206896551724135,44.260435571687836,28.153357531760438,25.941470054446462,40.58529945553539,38.40744101633394,35.6,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G006_017,河川沿岸自然地表,121.487908,24.364695,1.04,55.35,55.35,0.0,1,1,0.0,2319.48,2320.02,0.0,0.0,0.0,0.0,0.0,"{""2020"": 55.35, ""2021"": 55.35, ""2022"": 55.35, ""2023"": 55.35, ""2024"": 55.35}",36.206896551724135,44.260435571687836,28.153357531760438,25.941470054446462,40.58529945553539,38.40744101633394,35.6,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G006_018,河川沿岸自然地表,121.497764,24.364663,1.04,12.96,12.96,0.0,1,1,0.0,2319.48,2320.02,0.0,0.0,0.0,0.0,0.0,"{""2020"": 12.96, ""2021"": 12.96, ""2022"": 12.96, ""2023"": 12.96, ""2024"": 12.96}",36.206896551724135,44.260435571687836,28.153357531760438,25.941470054446462,40.58529945553539,38.40744101633394,35.6,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G006_019,河川沿岸自然地表,121.50762,24.364631,1.04,47.97,47.97,0.0,1,1,0.0,2319.48,2320.02,0.0,0.577,0.0,0.0,0.0,"{""2020"": 47.97, ""2021"": 47.97, ""2022"": 47.97, ""2023"": 47.97, ""2024"": 47.97}",36.206896551724135,44.260435571687836,28.153357531760438,37.137023593466424,40.58529945553539,38.40744101633394,37.5,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度0.58 km/km²；孤立比例0.0%；距大型綠地0m
G006_020,河川沿岸自然地表,121.517477,24.364597,1.04,21.69,21.69,0.0,1,1,0.0,2319.48,2320.02,0.0,1.384,0.0,0.0,0.0,"{""2020"": 21.69, ""2021"": 21.69, ""2022"": 21.69, ""2023"": 21.69, ""2024"": 21.69}",36.206896551724135,44.260435571687836,28.153357531760438,41.44736842105263,40.58529945553539,38.40744101633394,38.2,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度1.38 km/km²；孤立比例0.0%；距大型綠地0m
G006_021,河川沿岸自然地表,121.527333,24.364563,1.04,42.84,42.84,0.0,1,1,0.0,2319.48,2320.02,0.0,0.0,0.0,0.0,0.0,"{""2020"": 42.84, ""2021"": 42.84, ""2022"": 42.57, ""2023"": 42.84, ""2024"": 42.84}",36.206896551724135,44.260435571687836,28.153357531760438,25.941470054446462,40.58529945553539,38.40744101633394,35.6,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G006_022,河川沿岸自然地表,121.53719,24.364529,1.04,28.44,28.44,0.0,1,1,0.0,2319.48,2320.02,0.0,0.0,0.0,0.0,0.0,"{""2020"": 28.44, ""2021"": 28.44, ""2022"": 28.44, ""2023"": 28.44, ""2024"": 28.44}",36.206896551724135,44.260435571687836,28.153357531760438,25.941470054446462,40.58529945553539,38.40744101633394,35.6,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G006_023,河川沿岸自然地表,121.547046,24.364493,1.04,41.58,41.31,0.65,1,1,0.0,2319.48,2320.02,0.0,0.0,0.0,0.0,0.0,"{""2020"": 41.58, ""2021"": 41.67, ""2022"": 41.4, ""2023"": 41.58, ""2024"": 41.31}",75.83938294010889,44.260435571687836,28.153357531760438,25.941470054446462,40.58529945553539,38.40744101633394,42.2,中,面積減少0.7%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G006_024,河川沿岸自然地表,121.556902,24.364458,1.04,27.72,27.72,0.0,2,2,0.0,1677.465,1675.845,0.1,0.0,0.0,0.0,0.0,"{""2020"": 27.72, ""2021"": 27.72, ""2022"": 27.72, ""2023"": 27.72, ""2024"": 27.72}",36.206896551724135,44.260435571687836,58.0989110707804,25.941470054446462,40.58529945553539,38.40744101633394,40.6,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.1%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G006_025,河川沿岸自然地表,121.566759,24.364421,1.04,24.75,24.75,0.0,1,1,0.0,1035.45,1031.67,0.37,0.0,0.0,0.0,0.0,"{""2020"": 24.75, ""2021"": 24.75, ""2022"": 24.75, ""2023"": 24.75, ""2024"": 24.75}",36.206896551724135,44.260435571687836,66.51542649727767,25.941470054446462,40.58529945553539,38.40744101633394,42.0,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.4%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G006_026,河川沿岸自然地表,121.576615,24.364384,1.04,37.89,37.89,0.0,1,1,0.0,1035.45,1031.67,0.37,0.0,0.0,0.0,0.0,"{""2020"": 37.89, ""2021"": 37.89, ""2022"": 37.89, ""2023"": 37.89, ""2024"": 37.89}",36.206896551724135,44.260435571687836,66.51542649727767,25.941470054446462,40.58529945553539,38.40744101633394,42.0,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.4%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G006_027,河川沿岸自然地表,121.586471,24.364346,1.04,37.44,37.44,0.0,1,1,0.0,1035.45,1031.67,0.37,0.0,0.0,0.0,0.0,"{""2020"": 37.44, ""2021"": 37.44, ""2022"": 37.44, ""2023"": 37.44, ""2024"": 37.44}",36.206896551724135,44.260435571687836,66.51542649727767,25.941470054446462,40.58529945553539,38.40744101633394,42.0,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.4%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G006_028,河川沿岸自然地表,121.596327,24.364308,1.04,21.6,21.6,0.0,1,1,0.0,1035.45,1031.67,0.37,0.0,0.0,0.0,0.0,"{""2020"": 21.6, ""2021"": 21.6, ""2022"": 21.6, ""2023"": 21.6, ""2024"": 21.6}",36.206896551724135,44.260435571687836,66.51542649727767,25.941470054446462,40.58529945553539,38.40744101633394,42.0,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.4%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G006_029,河川沿岸自然地表,121.606184,24.364269,1.04,5.94,5.94,0.0,1,1,0.0,64.98,62.19,4.29,0.0,0.0,0.0,0.0,"{""2020"": 5.94, ""2021"": 5.94, ""2022"": 5.94, ""2023"": 5.94, ""2024"": 5.94}",36.206896551724135,44.260435571687836,74.00181488203266,25.941470054446462,40.58529945553539,38.40744101633394,43.2,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小4.3%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G006_030,河川沿岸自然地表,121.61582,24.363984,1.024,41.58,39.15,5.84,1,1,0.0,64.98,62.19,4.29,0.0,0.0,0.0,0.0,"{""2020"": 41.58, ""2021"": 41.76, ""2022"": 39.06, ""2023"": 39.15, ""2024"": 39.15}",86.02540834845736,44.260435571687836,74.00181488203266,25.941470054446462,40.58529945553539,38.40744101633394,51.5,高,面積減少5.8%；斑塊增加0.0%；平均斑塊縮小4.3%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G006_031,河川沿岸自然地表,121.621889,24.361159,0.152,9.0,8.64,4.0,2,2,0.0,41.805,40.23,3.77,0.0,0.0,0.0,0.0,"{""2020"": 9.0, ""2021"": 9.45, ""2022"": 8.37, ""2023"": 7.92, ""2024"": 8.64}",83.8475499092559,44.260435571687836,73.23049001814881,25.941470054446462,40.58529945553539,38.40744101633394,51.0,高,面積減少4.0%；斑塊增加0.0%；平均斑塊縮小3.8%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G006_032,河川沿岸自然地表,121.63774,24.364168,0.555,14.13,14.13,0.0,2,2,0.0,8.91,8.73,2.02,0.0,0.0,0.0,15.5,"{""2020"": 14.13, ""2021"": 14.49, ""2022"": 13.68, ""2023"": 14.94, ""2024"": 14.13}",36.206896551724135,44.260435571687836,71.82395644283122,25.941470054446462,40.58529945553539,86.18421052631578,50.8,高,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小2.0%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地16m
G006_033,河川沿岸自然地表,121.645609,24.364275,1.035,5.49,5.67,0.0,2,1,0.0,1370.97,2751.66,0.0,0.58,0.0,0.0,0.0,"{""2020"": 5.49, ""2021"": 5.94, ""2022"": 5.76, ""2023"": 5.76, ""2024"": 5.67}",36.206896551724135,44.260435571687836,28.153357531760438,37.25045372050816,40.58529945553539,38.40744101633394,37.5,低,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度0.58 km/km²；孤立比例0.0%；距大型綠地0m
